GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022400784,286,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,53,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,36,1,1,20250213,HOU,GSW
Shot Chart Detail,0022400784,317,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,35,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-179,258,1,0,20250213,HOU,GSW
Shot Chart Detail,0022400784,339,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,46,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,43,1,0,20250213,HOU,GSW
Shot Chart Detail,0022400784,361,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,39,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,16,1,1,20250213,HOU,GSW
Shot Chart Detail,0022400784,407,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,32,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,13,1,1,20250213,HOU,GSW
Shot Chart Detail,0022400784,437,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,3,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,132,208,1,1,20250213,HOU,GSW
Shot Chart Detail,0022400784,446,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-11,251,1,0,20250213,HOU,GSW
Shot Chart Detail,0022400784,461,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,3,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-192,178,1,0,20250213,HOU,GSW
Shot Chart Detail,0022400784,560,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,20,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,59,250,1,0,20250213,HOU,GSW
Shot Chart Detail,0022400784,577,201939,Stephen Curry,1610612744,Golden State Warriors,4,10,15,Missed Shot,Driving Layup Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-94,61,1,0,20250213,HOU,GSW
Shot Chart Detail,0022400784,618,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-141,200,1,1,20250213,HOU,GSW
Shot Chart Detail,0022400784,657,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,25,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,105,231,1,0,20250213,HOU,GSW
Shot Chart Detail,0022400784,664,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,56,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,4,99,1,0,20250213,HOU,GSW
Shot Chart Detail,0022400784,669,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,42,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-115,225,1,1,20250213,HOU,GSW
Shot Chart Detail,0022400805,29,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,41,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,11,1,1,20250221,SAC,GSW
Shot Chart Detail,0022400805,267,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,39,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,39,51,1,1,20250221,SAC,GSW
Shot Chart Detail,0022400805,314,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,54,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,148,237,1,0,20250221,SAC,GSW
Shot Chart Detail,0022400805,359,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,30,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,13,1,0,20250221,SAC,GSW
Shot Chart Detail,0022400805,365,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,144,246,1,0,20250221,SAC,GSW
Shot Chart Detail,0022400805,389,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,47,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-124,45,1,1,20250221,SAC,GSW
Shot Chart Detail,0022400805,414,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,23,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-42,36,1,1,20250221,SAC,GSW
